687.5	177	6.3638	6.3638	0	6.2209	6.2209	0	0.97754	0.011356
681.86	179.95	6.3638	6.3638	0	0.29882	0.29882	0	0.046956	0.9103
611.59	183.41	19.194	19.194	0	0	0	0	0	1
889.5	183.3	14.473	14.473	0	1.2335	1.2335	0	0.085232	0.84292
416	184	7.2732	7.2732	0	0.43124	0.43124	0	0.059291	0.88805
486.17	183.17	16.548	16.548	0	16.366	16.366	0	0.98899	0.0055343
530.94	184.25	9.7213	9.7213	0	0.51833	0.51833	0	0.053319	0.89876
674.62	183.62	8.116	8.116	0	0.17678	0.17678	0	0.021781	0.95737
661.5	184	13.13	13.13	0	2.89	2.89	0	0.2201	0.63921
951.5	183.5	19.449	19.449	0	0.70711	0.70711	0	0.036358	0.92984
282.69	186.36	12.256	12.256	0	0.11236	0.11236	0	0.0091672	0.98183
345.33	185.42	8.4335	8.4335	0	0.63471	0.63471	0	0.075261	0.86001
444.62	186.91	14.439	14.439	0	0.46515	0.46515	0	0.032215	0.93758
540.5	186	9.7213	9.7213	0	0.27951	0.27951	0	0.028752	0.9441
710.12	187.12	21.256	21.256	0	0.22308	0.22308	0	0.010495	0.97923
463.96	190.59	19.685	19.685	0	0.1893	0.1893	0	0.0096163	0.98095
733.5	187.5	8.5451	8.5451	0	9.7888	9.7888	0	1.1455	-0.067835
634.75	190.17	15.914	15.914	0	0.88335	0.88335	0	0.055508	0.89482
858.75	190.5	26.782	26.782	0	27.144	27.144	0	1.0135	-0.006715
413.7	190.9	7.2732	7.2732	0	0.60208	0.60208	0	0.08278	0.8471
324.7	194.04	8.4182	8.4182	0	2.1341	2.1341	0	0.25352	0.59551
263.1	193.7	19.42	19.42	0	0.67082	0.67082	0	0.034543	0.93322
566.12	193.88	16.755	16.755	0	0.32245	0.32245	0	0.019245	0.96224
593	193	9.2406	9.2406	0	0.74537	0.74537	0	0.080662	0.85072
204.94	195.28	18.231	18.231	0	0.49685	0.49685	0	0.027253	0.94694
755.83	194.83	20.489	20.489	0	9.2976	9.2976	0	0.45378	0.37573
924.5	195.5	29.547	29.547	0	0.70711	0.70711	0	0.023932	0.95325
358.12	197.12	13.035	13.035	0	0.51825	0.51825	0	0.039759	0.92352
965.5	197	19.449	19.449	0	19.474	19.474	0	1.0013	-0.00066007
331.5	199	8.4182	8.4182	0	6.4385	6.4385	0	0.76483	0.13325
345.17	198.61	13.035	13.035	0	13.445	13.445	0	1.0314	-0.015475
381.35	200.53	8.3912	8.3912	0	0.65883	0.65883	0	0.078514	0.8544
600.17	198.83	9.2406	9.2406	0	0.33668	0.33668	0	0.036435	0.92969
661.5	198.5	10.77	10.77	0	15.126	15.126	0	1.4044	-0.16818
234.75	203.41	16.007	16.007	0	0.29011	0.29011	0	0.018124	0.9644
389.67	201.67	8.3912	8.3912	0	0.23575	0.23575	0	0.028095	0.94535
530.5	202.93	17.339	17.339	0	0.43806	0.43806	0	0.025265	0.95072
615.5	202.5	15.766	15.766	0	1.4142	1.4142	0	0.089702	0.83536
795.62	204.62	13.897	13.897	0	0.17678	0.17678	0	0.01272	0.97488
312.77	206.83	15.162	15.162	0	0.30575	0.30575	0	0.020166	0.96047
219.1	206.77	5.4004	5.4004	0	1.595	1.595	0	0.29534	0.544
513.88	207.88	17.339	17.339	0	0.40154	0.40154	0	0.023158	0.95473
809.3	207.1	8.8814	8.8814	0	1.4422	1.4422	0	0.16239	0.7206
480.85	210.18	25.872	25.872	0	0.063394	0.063394	0	0.0024503	0.99511
731.19	209.62	12.196	12.196	0	0.80039	0.80039	0	0.065628	0.87683
565.92	211.08	17.195	17.195	0	0.50499	0.50499	0	0.029368	0.94294
657.5	208.5	10.77	10.77	0	10.817	10.817	0	1.0043	-0.0021459
254.28	211	10.379	10.379	0	0.1668	0.1668	0	0.016071	0.96837
363.62	210.38	14.359	14.359	0	0.17678	0.17678	0	0.012311	0.97568
216.5	211.5	5.4004	5.4004	0	3.825	3.825	0	0.70828	0.17077
449.38	212.26	25.797	25.797	0	0.47855	0.47855	0	0.018551	0.96357
344	212	13.44	13.44	0	19.558	19.558	0	1.4552	-0.18541
814.5	214.3	5.5863	5.5863	0	0.42287	0.42287	0	0.075698	0.85926
648.5	214.7	7.569	7.569	0	0.2	0.2	0	0.026424	0.94851
699.92	219.29	11.473	11.473	0	0.72882	0.72882	0	0.063524	0.88054
848.89	217.2	10.617	10.617	0	0.7206	0.7206	0	0.067874	0.87288
300.31	216.19	5.7561	5.7561	0	0.58359	0.58359	0	0.10139	0.81589
324.14	216.86	9.0852	9.0852	0	0.1929	0.1929	0	0.021232	0.95842
689.5	214.5	11.473	11.473	0	0.94286	0.94286	0	0.08218	0.84812
782.31	217.31	8.1927	8.1927	0	0.12826	0.12826	0	0.015655	0.96917
838.5	215	10.617	10.617	0	0	0	0	0	1
672.66	217.34	13.286	13.286	0	0.51947	0.51947	0	0.039099	0.92475
275.5	218	12.446	12.446	0	0.9313	0.9313	0	0.074828	0.86076
721	217.5	12.876	12.876	0	0.39528	0.39528	0	0.030698	0.94043
950.5	217.5	25.402	25.402	0	9.1682	9.1682	0	0.36093	0.46959
740.5	217.5	12.196	12.196	0	12.244	12.244	0	1.0039	-0.001962
816.95	219.32	5.5863	5.5863	0	0.58881	0.58881	0	0.1054	0.8093
296.5	220.5	5.7561	5.7561	0	0.70711	0.70711	0	0.12284	0.78119
251.5	221	9.2195	9.2195	0	9.2195	9.2195	0	1	0
646.5	222	7.569	7.569	0	0.68722	0.68722	0	0.090794	0.83353
896.57	223.36	5.0026	5.0026	0	0.64685	0.64685	0	0.1293	0.771
901.5	222.5	5.0026	5.0026	0	5.2202	5.2202	0	1.0435	-0.021284
319.21	224.5	6.5962	6.5962	0	0.54399	0.54399	0	0.08247	0.84763
860.26	225.69	14.194	14.194	0	0.14927	0.14927	0	0.010517	0.97919
884	225.5	8.0185	8.0185	0	0.31004	0.31004	0	0.038665	0.92555
424.34	227.66	29.393	29.393	0	0.37678	0.37678	0	0.012819	0.97469
782.5	225.5	8.1927	8.1927	0	8.1432	8.1432	0	0.99396	0.0030303
325.5	226.5	6.5962	6.5962	0	6.6708	6.6708	0	1.0113	-0.0056244
245.5	228	9.2195	9.2195	0	0	0	0	0	1
876.79	229	8.0185	8.0185	0	1.0227	1.0227	0	0.12754	0.77377
271.5	229.79	11.46	11.46	0	0.47747	0.47747	0	0.041664	0.92001
362.27	230.65	5.159	5.159	0	0.67959	0.67959	0	0.13173	0.76721
290.95	232.64	13.343	13.343	0	0.65557	0.65557	0	0.049131	0.90634
674.5	230.5	6.5146	6.5146	0	6.6708	6.6708	0	1.024	-0.011849
260.5	233	11.46	11.46	0	0.1471	0.1471	0	0.012836	0.97465
979	232	24.546	24.546	0	23.717	23.717	0	0.96623	0.017172
704	235	16.226	16.226	0	0.72887	0.72887	0	0.044921	0.91402
902.3	235.1	12.625	12.625	0	1.5811	1.5811	0	0.12524	0.77741
360.5	235.5	5.159	5.159	0	4.4807	4.4807	0	0.86852	0.070366
672.5	236.7	6.5146	6.5146	0	0.5831	0.5831	0	0.089506	0.83569
323	239	12.748	12.748	0	14.56	14.56	0	1.1422	-0.066379
870	239	12.085	12.085	0	8.0451	8.0451	0	0.66571	0.20069
342.5	240.21	18.607	18.607	0	0.50658	0.50658	0	0.027225	0.94699
511.14	241.71	12.422	12.422	0	0.6158	0.6158	0	0.049574	0.90553
173.1	245.05	14.061	14.061	0	0.59014	0.59014	0	0.04197	0.91944
634.26	243.64	8.5898	8.5898	0	0.17784	0.17784	0	0.020704	0.95943
787.75	243.5	12.597	12.597	0	0.55902	0.55902	0	0.044376	0.91502
238.5	245.7	7.5293	7.5293	0	1.2733	1.2733	0	0.16911	0.7107
254	245	8.372	8.372	0	0.94868	0.94868	0	0.11332	0.79643
528	244.5	15.054	15.054	0	1.118	1.118	0	0.074268	0.86173
599.12	246.88	10.666	10.666	0	0.14542	0.14542	0	0.013634	0.9731
648.25	246.08	14.203	14.203	0	0.99048	0.99048	0	0.069735	0.86962
945.61	247.88	17.817	17.817	0	0.9513	0.9513	0	0.053394	0.89863
231.21	248.21	7.7102	7.7102	0	0.53793	0.53793	0	0.069769	0.86956
550.29	246.86	20.032	20.032	0	0.25758	0.25758	0	0.012858	0.97461
